index,author,url,recipeTitle,commentBody,commentType,userID,commentRecommendations,ai_guess,recipeScore,numberOfRatings,sentiment,readable_ai_guess
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"So happy to find this lovely and simple recipe! Absolutely delicious! It transported me to my year as an exchange student in Belgium, when I first enjoyed this salad, and haven’t had it since. This will be a regular for me.",comment,83442036,0,positive_user_made_as_written,5,683,positive,Liked recipe and prepared as written
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"The simplicity but yet, complex flavors of this salad are incredible. We will make this again and again.",comment,133514041,0,positive_user_made_as_written,5,683,positive,Liked recipe and prepared as written
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"I think it works better if you add the salt and pepper (and thyme or other herbs, if using) to the egg before you beat it, instead of adding it to the breadcrumbs.",comment,37730874,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Delicious recipe. I added slivered almonds, roasted pine nuts, and some pomegranate seeds which gave a great sour punch",comment,84197424,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,I find letting the goat cheese come close to room temperature before you cut/slice it helps it stay in clean rounds. I used a knife to cut cold cheese and ended up with a few crumbled/broken pieces. Still delicious!,comment,66567838,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,Delicious! I added mango slices and might try arugula or all radicchio for the greens next time rather than a mix. This reminds me of a salad I used to eat regularly 20 years ago at a restaurant I worked at. How wonderful to taste it again after so many years!,comment,50597966,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"This was a simple and delicious way to get some greens in. As per a suggestion below, I added pomegranate seeds and found they were a lovely addition!",comment,133159607,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Per Alexa, one small shallot equals 11 grams.",comment,40957578,0,user_responding_to_other_user,5,683,neutral,Commenter responding to other commenter
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"So simple, so delicious.  Followed recipe with the exception of adding sliced peaches.  Will make again and again.",comment,81512191,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Just excellent, and dead easy.",comment,49188459,0,positive_user_made_as_written,5,683,positive,Liked recipe and prepared as written
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"My first recipe! I loved this, although my cheese did crumble and I had to ball them up. I added cooked (not picked) beetroot and will definitely be making this again.",comment,101730675,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"This is a pretty boring salad except for the cool fried goat cheese suggestion. I wish they had suggested more ingredients. I went with adding avocado and Kalamata olives and it wasn't bad. The goat cheese thing was delicious, if a bit intense.",comment,61431867,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,lol way too much bread crumbs only used about 1/4-1/2 cup at most..,comment,274516814,0,thinks_recipe_is_flawed_due_to_technique_or_equipment,5,683,negative,Didn't like recipe due to technique or equipment
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,Add beets and candied walnuts/pecans to make it more filling/even better. Reheat leftover chèvre rounds in the toaster oven at 300 for 20 mins,comment,47158677,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"I was very excited about the dressing but wanted more texture, so I ended up using a walnut dijon in the dressing and added a little chopped walnuts and shaved forelle pear. It was so good that I remain under its spell and fear I will be making variations of this salad forever.",comment,62521204,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
