negative,neutral,positive,recipeScore,recipeTitle,url,posNegRatio,totalComments
0.3269230769230769,0.36538461538461536,0.3076923076923077,4.0,Cheesy Cauliflower Nests Recipe,https://cooking.nytimes.com/recipes/1027462-cheesy-cauliflower-nests,0.9411764705882353,52.0
0.1794871794871795,0.23076923076923078,0.5897435897435898,4.0,Cheesy Frittata Recipe,https://cooking.nytimes.com/recipes/1024573-cheesy-frittata,3.2857142857142856,39.0
0.29634002361275086,0.18181818181818182,0.5218417945690673,5.0,Cheesy Potato Gratin Recipe ,https://cooking.nytimes.com/recipes/1017724-cheesy-hasselback-potato-gratin,1.760956175298805,847.0
0.15384615384615385,0.34265734265734266,0.5034965034965035,4.0,Cherry Yum-Yum Recipe,https://cooking.nytimes.com/recipes/1023705-cherry-yum-yum,3.272727272727273,143.0
0.17647058823529413,0.2647058823529412,0.5588235294117647,4.0,Cherry-Lemon Cream Jell-O Mold Recipe,https://cooking.nytimes.com/recipes/1020644-cherry-lemon-cream-jell-o-mold,3.1666666666666665,34.0
0.26666666666666666,0.3333333333333333,0.4,3.0,Chew Bread Recipe,https://cooking.nytimes.com/recipes/1025208-chew-bread,1.5,15.0
0.1593625498007968,0.2350597609561753,0.6055776892430279,5.0,Chewy Brown Butter Cookies Recipe,https://cooking.nytimes.com/recipes/1026187-chewy-brown-butter-cookies,3.8000000000000003,251.0
0.22055674518201285,0.2676659528907923,0.5117773019271948,5.0,Chewy Brownie Cookies Recipe,https://cooking.nytimes.com/recipes/1025868-chewy-brownie-cookies,2.320388349514563,467.0
0.12345679012345678,0.3271604938271605,0.5493827160493827,5.0,Chewy Chai Gingerbread Recipe,https://cooking.nytimes.com/recipes/765560374-chewy-chai-gingerbread,4.45,162.0
0.20718816067653276,0.1226215644820296,0.6701902748414377,5.0,Chewy Gingerbread Cookies Recipe,https://cooking.nytimes.com/recipes/1022674-chewy-gingerbread-cookies,3.234693877551021,473.0
0.1875,0.0763888888888889,0.7361111111111112,5.0,Chewy Marmalade Oatmeal Cookies Recipe,https://cooking.nytimes.com/recipes/1027726-chewy-marmalade-oatmeal-cookies,3.925925925925926,144.0
0.140625,0.5546875,0.3046875,5.0,Chicago Thin-Crust (Tavern-Style) Pizza Dough Recipe,https://cooking.nytimes.com/recipes/1024060-chicago-thin-crust-tavern-style-pizza-dough,2.1666666666666665,128.0
0.1686746987951807,0.30120481927710846,0.5301204819277109,5.0,Chicago Thin-Crust (Tavern-Style) Pizza With Sausage and Giardiniera Recipe,https://cooking.nytimes.com/recipes/1023971-chicago-thin-crust-tavern-style-pizza-with-sausage-and-giardiniera,3.1428571428571432,83.0
0.2,0.4,0.4,4.0,Chicago-Style Italian Sausage Recipe,https://cooking.nytimes.com/recipes/1024059-chicago-style-italian-sausage,2.0,15.0
0.4166666666666667,0.13095238095238096,0.4523809523809524,4.0,Chicken Braised With Potatoes and Pine Nuts Recipe,https://cooking.nytimes.com/recipes/1020869-chicken-braised-with-potatoes-and-pine-nuts,1.0857142857142856,168.0
0.06060606060606061,0.09090909090909091,0.8484848484848485,5.0,Chicken Jorim (Soy-Braised Chicken) Recipe,https://cooking.nytimes.com/recipes/1026897-chicken-jorim-soy-braised-chicken,14.0,33.0
0.14754098360655737,0.2459016393442623,0.6065573770491803,5.0,Chicken Lo Mein Recipe,https://cooking.nytimes.com/recipes/1026362-chicken-lo-mein,4.111111111111112,61.0
0.14285714285714285,0.10714285714285714,0.75,5.0,Chicken Mazemen  Recipe,https://cooking.nytimes.com/recipes/1027212-chicken-mazemen,5.25,28.0
0.038461538461538464,0.15384615384615385,0.8076923076923077,5.0,Chicken Meatball Soup With Orzo and Dill  Recipe,https://cooking.nytimes.com/recipes/1026144-chicken-meatball-soup-with-orzo-and-dill,21.0,26.0
0.08875739644970414,0.16568047337278108,0.7455621301775148,5.0,Chicken Milanese Recipe,https://cooking.nytimes.com/recipes/1024229-chicken-milanese,8.4,169.0
0.14285714285714285,0.27380952380952384,0.5833333333333334,5.0,Chicken Pasta Bake Recipe,https://cooking.nytimes.com/recipes/761755560-baked-chicken-ricotta-pasta,4.083333333333334,84.0
0.256,0.08,0.664,5.0,Chicken Piccata Meatballs Recipe,https://cooking.nytimes.com/recipes/759853156-chicken-piccata-meatballs,2.59375,125.0
0.18055555555555555,0.2222222222222222,0.5972222222222222,5.0,Chicken Salad Slaw With Peanuts and Nori Recipe,https://cooking.nytimes.com/recipes/778605548-chicken-salad-slaw-with-peanuts-and-nori,3.3076923076923075,72.0
0.046511627906976744,0.08139534883720931,0.872093023255814,4.0,Chicken and Cabbage Salad With Miso-Sesame Vinaigrette Recipe,https://cooking.nytimes.com/recipes/1021462-chicken-and-cabbage-salad-with-miso-sesame-vinaigrette,18.75,86.0
0.14754098360655737,0.15737704918032788,0.6950819672131148,5.0,Chicken and Chickpea Tray Bake Recipe,https://cooking.nytimes.com/recipes/1026583-chicken-and-chickpea-tray-bake,4.711111111111111,305.0
0.10158730158730159,0.07936507936507936,0.819047619047619,5.0,Chicken and White Bean Stew Recipe,https://cooking.nytimes.com/recipes/767821616-chicken-and-white-bean-stew,8.0625,315.0
,0.6666666666666666,0.3333333333333333,4.0,Chicken in a Pot Recipe,https://cooking.nytimes.com/recipes/1015530-chicken-in-a-pot,,3.0
0.10606060606060606,0.3484848484848485,0.5454545454545454,5.0,Chicken à la King Recipe,https://cooking.nytimes.com/recipes/1026730-chicken-a-la-king,5.142857142857142,66.0
0.2033898305084746,0.23728813559322035,0.559322033898305,5.0,"Chicken, Vegetable and Barley Soup Recipe",https://cooking.nytimes.com/recipes/1027650-chicken-vegetable-and-barley-soup,2.7499999999999996,59.0
0.11428571428571428,0.2571428571428571,0.6285714285714286,5.0,Chickpea Salad With Cucumber and Roast Lemon Salsa Recipe,https://cooking.nytimes.com/recipes/778511260-chickpea-salad-with-cucumber-and-roast-lemon-salsa,5.5,35.0
0.2222222222222222,0.2222222222222222,0.5555555555555556,4.0,Chickpeas Escabeche With Plantain Strips Recipe,https://cooking.nytimes.com/recipes/1024675-chickpeas-escabeche-with-plantain-strips,2.5000000000000004,9.0
0.14492753623188406,0.5652173913043478,0.2898550724637681,4.0,Chiffon Cake Recipe,https://cooking.nytimes.com/recipes/1023692-chiffon-cake,2.0,69.0
0.631578947368421,0.21052631578947367,0.15789473684210525,3.0,Chilled Cucumber-Spinach Soup  Recipe,https://cooking.nytimes.com/recipes/1026878-chilled-cucumber-spinach-soup,0.25,19.0
0.1,0.5,0.4,4.0,Chilled Soba in Dashi With Tomatoes and Corn Recipe,https://cooking.nytimes.com/recipes/1024535-chilled-soba-in-dashi-with-tomatoes-and-corn,4.0,10.0
0.19298245614035087,0.45614035087719296,0.3508771929824561,4.0,Chinese Roast Pork on Garlic Bread Recipe,https://cooking.nytimes.com/recipes/1020771-chinese-roast-pork-on-garlic-bread,1.8181818181818181,57.0
0.13333333333333333,0.13333333333333333,0.7333333333333333,4.0,"Chingri Dopiaza (Shrimp With Onion, Tomato, Chile and Turmeric) Recipe",https://cooking.nytimes.com/recipes/1024995-chingri-dopiaza-shrimp-with-onion-tomato-chile-and-turmeric,5.5,15.0
0.26,0.25,0.49,4.0,Chocolate Chess Pie Recipe,https://cooking.nytimes.com/recipes/1024822-chocolate-chess-pie,1.8846153846153846,100.0
0.21052631578947367,0.25263157894736843,0.5368421052631579,4.0,Chocolate Chile Biscotti Recipe,https://cooking.nytimes.com/recipes/1023233-chocolate-chile-biscotti,2.5500000000000003,95.0
0.23741007194244604,0.3597122302158273,0.4028776978417266,4.0,Chocolate Church Cake Recipe,https://cooking.nytimes.com/recipes/1023117-chocolate-church-cake,1.696969696969697,139.0
0.08333333333333333,0.4166666666666667,0.5,4.0,Chocolate Fondue Recipe,https://cooking.nytimes.com/recipes/1025045-chocolate-fondue,6.0,12.0
0.5833333333333334,0.25,0.16666666666666666,4.0,Chocolate Fudge Recipe,https://cooking.nytimes.com/recipes/1023718-chocolate-fudge,0.2857142857142857,36.0
0.18345323741007194,0.35611510791366907,0.460431654676259,5.0,Chocolate Layer Cake Recipe,https://cooking.nytimes.com/recipes/1024760-chocolate-layer-cake,2.5098039215686274,278.0
0.16216216216216217,0.21621621621621623,0.6216216216216216,5.0,Chocolate Macarons Recipe,https://cooking.nytimes.com/recipes/1024561-chocolate-macarons,3.833333333333333,37.0
0.1388888888888889,0.4444444444444444,0.4166666666666667,4.0,Chocolate Pudding Cups Recipe,https://cooking.nytimes.com/recipes/1026565-chocolate-pudding-cups,3.0,36.0
0.2692307692307692,0.5,0.23076923076923078,4.0,Chocolate Sesame Dumplings Recipe,https://cooking.nytimes.com/recipes/1026436-chocolate-sesame-dumplings,0.8571428571428572,26.0
0.15,0.575,0.275,4.0,Chocolate Soufflés Recipe,https://cooking.nytimes.com/recipes/1023550-chocolate-souffles,1.8333333333333335,40.0
0.5982905982905983,0.05982905982905983,0.3418803418803419,4.0,Chocolate-Peppermint Shortbread Recipe,https://cooking.nytimes.com/recipes/1021710-chocolate-peppermint-shortbread,0.5714285714285715,117.0
0.23529411764705882,0.058823529411764705,0.7058823529411765,5.0,Chopped Salad With Everything Bagel Croutons Recipe,https://cooking.nytimes.com/recipes/1025840-chopped-salad-with-everything-bagel-croutons,3.0000000000000004,17.0
0.2,0.6,0.2,5.0,Chow Chow Recipe,https://cooking.nytimes.com/recipes/1026956-chow-chow,1.0,5.0
0.34,0.4,0.26,4.0,Christmas Glazed Ham Recipe,https://cooking.nytimes.com/recipes/1024768-christmas-glazed-ham,0.7647058823529411,50.0
0.2727272727272727,0.36363636363636365,0.36363636363636365,4.0,Chukchuk (Coconut Caramel Clusters) Recipe,https://cooking.nytimes.com/recipes/1027571-chukchuk-coconut-caramel-clusters,1.3333333333333335,11.0
0.5714285714285714,0.2857142857142857,0.14285714285714285,4.0,Ciabatta Recipe,https://cooking.nytimes.com/recipes/1015532-ciabatta,0.25,7.0
0.125,0.5,0.375,4.0,Cilantro-Mint Chutney Recipe,https://cooking.nytimes.com/recipes/1021356-cilantro-mint-chutney,3.0,8.0
0.125,0.5208333333333334,0.3541666666666667,4.0,Cinnamon Babka Recipe,https://cooking.nytimes.com/recipes/1023464-cinnamon-babka,2.8333333333333335,48.0
0.16927899686520376,0.11285266457680251,0.7178683385579937,4.0,Cinnamon Crunch Banana Bread Recipe,https://cooking.nytimes.com/recipes/1021073-cinnamon-crunch-banana-bread,4.2407407407407405,319.0
0.07017543859649122,0.09649122807017543,0.8333333333333334,5.0,Cinnamon Date Smoothie Recipe,https://cooking.nytimes.com/recipes/1026485-cinnamon-date-smoothie,11.875000000000002,114.0
0.34375,0.25,0.40625,5.0,Cinnamon Roll Bundt Cake With Cream Cheese Frosting Recipe,https://cooking.nytimes.com/recipes/1027594-cinnamon-roll-bundt-cake-with-cream-cheese-frosting,1.1818181818181819,96.0
0.42857142857142855,0.42857142857142855,0.14285714285714285,5.0,Cinnamon Sugar Crullers  Recipe,https://cooking.nytimes.com/recipes/777065654-cinnamon-sugar-crullers,0.3333333333333333,7.0
0.1968503937007874,0.3228346456692913,0.48031496062992124,4.0,Classic Baguettes Recipe,https://cooking.nytimes.com/recipes/1024403-classic-baguettes,2.44,127.0
0.25,0.75,,5.0,Classic Danish Dough Recipe,https://cooking.nytimes.com/recipes/782328993-classic-danish-dough,,12.0
0.46511627906976744,0.32558139534883723,0.20930232558139536,4.0,Classic Mentaiko Spaghetti Recipe,https://cooking.nytimes.com/recipes/1024292-classic-mentaiko-spaghetti,0.45,43.0
0.10638297872340426,0.5531914893617021,0.3404255319148936,5.0,Classic Thanksgiving Turkey Recipe,https://cooking.nytimes.com/recipes/1027513-classic-thanksgiving-turkey,3.1999999999999997,188.0
0.3698630136986301,0.3013698630136986,0.3287671232876712,4.0,Coconut Caramel Tart Recipe,https://cooking.nytimes.com/recipes/1026226-coconut-caramel-tart,0.8888888888888888,73.0
0.2222222222222222,0.3333333333333333,0.4444444444444444,4.0,Coconut Crepes With Pandan Cream Recipe,https://cooking.nytimes.com/recipes/777559893-coconut-crepes-with-pandan-cream,2.0,9.0
0.3888888888888889,0.2777777777777778,0.3333333333333333,4.0,Coconut Laddoos Recipe,https://cooking.nytimes.com/recipes/1023544-coconut-laddoos,0.8571428571428571,18.0
0.24128686327077747,0.1126005361930295,0.646112600536193,4.0,Coconut Saag Recipe,https://cooking.nytimes.com/recipes/1024665-coconut-saag,2.6777777777777776,373.0
0.5104166666666666,0.21875,0.2708333333333333,4.0,Coffee and Maple Chess Pie Recipe,https://cooking.nytimes.com/recipes/1026224-coffee-and-maple-chess-pie,0.5306122448979592,96.0
0.18493150684931506,0.3595890410958904,0.4554794520547945,5.0,Cold Peanut Ginger Noodles Recipe,https://cooking.nytimes.com/recipes/780934238-cold-peanut-ginger-noodles,2.4629629629629632,292.0
0.20930232558139536,0.3488372093023256,0.4418604651162791,4.0,Conchas Recipe,https://cooking.nytimes.com/recipes/1020226-conchas,2.111111111111111,43.0
0.28421052631578947,0.09473684210526316,0.6210526315789474,4.0,Coq au Vin Blanc Meatballs Recipe,https://cooking.nytimes.com/recipes/1024686-coq-au-vin-blanc-meatballs,2.1851851851851856,95.0
0.1162079510703364,0.07951070336391437,0.8042813455657493,5.0,Corn Risotto Recipe,https://cooking.nytimes.com/recipes/1016753-corn-risotto,6.921052631578948,327.0
0.4,0.17142857142857143,0.42857142857142855,4.0,Cornbread Muffins Recipe,https://cooking.nytimes.com/recipes/1022601-cornbread-muffins,1.0714285714285714,35.0
0.25,,0.75,4.0,Corniest Corn Muffins Recipe,https://cooking.nytimes.com/recipes/1015539-corniest-corn-muffins,3.0,8.0
0.15942028985507245,0.5507246376811594,0.2898550724637681,5.0,Cosmic Blondies Recipe,https://cooking.nytimes.com/recipes/779815297-cosmic-blondies,1.8181818181818183,69.0
0.07272727272727272,0.32727272727272727,0.6,5.0,Cottage Cheese Pancakes Recipe,https://cooking.nytimes.com/recipes/776458773-cottage-cheese-pancakes,8.25,55.0
,0.29411764705882354,0.7058823529411765,4.0,"Cracked Green Olive, Walnut and Pomegranate Relish Recipe",https://cooking.nytimes.com/recipes/1018665-cracked-green-olive-walnut-and-pomegranate-relish,,17.0
0.17777777777777778,0.34444444444444444,0.4777777777777778,4.0,Cranberry Cheesecake Tart Recipe,https://cooking.nytimes.com/recipes/1024806-cranberry-cheesecake-tart,2.6875,90.0
0.5125,0.175,0.3125,4.0,Cranberry Citrus Meringue Pie Recipe,https://cooking.nytimes.com/recipes/1026223-cranberry-citrus-meringue-pie,0.6097560975609757,80.0
0.1527777777777778,0.2638888888888889,0.5833333333333334,5.0,Cranberry Ricotta Cheesecake Recipe,https://cooking.nytimes.com/recipes/1026049-cranberry-ricotta-cheesecake,3.818181818181818,72.0
0.1323529411764706,0.07352941176470588,0.7941176470588235,5.0,Cranberry Sauce With Orange and Golden Raisins Recipe,https://cooking.nytimes.com/recipes/1024798-cranberry-sauce-with-orange-and-golden-raisins,6.0,68.0
0.1984126984126984,0.29365079365079366,0.5079365079365079,5.0,Cranberry-Cookie Butter Cheesecake Recipe (with Video),https://cooking.nytimes.com/recipes/762791174-cranberry-cookie-butter-cheesecake,2.56,252.0
0.13875598086124402,0.3444976076555024,0.5167464114832536,5.0,Creamy Cottage Cheese Basil Pasta Recipe,https://cooking.nytimes.com/recipes/774974792-creamy-cottage-cheese-basil-pasta,3.724137931034483,209.0
0.3888888888888889,0.05555555555555555,0.5555555555555556,4.0,Creamy Grits With Mushrooms and Chard Recipe,https://cooking.nytimes.com/recipes/1022602-creamy-grits-with-mushrooms-and-chard,1.4285714285714286,36.0
0.1702127659574468,0.1702127659574468,0.6595744680851063,4.0,Creamy Ramp Pesto Pasta Recipe,https://cooking.nytimes.com/recipes/1019295-creamy-ramp-pesto-pasta,3.875,47.0
0.10216110019646366,0.07170923379174853,0.8261296660117878,5.0,"Creamy, Spicy Tomato Beans and Greens  Recipe",https://cooking.nytimes.com/recipes/1025325-creamy-spicy-tomato-beans-and-greens,8.086538461538462,1018.0
0.125,0.375,0.5,4.0,Cremas Recipe,https://cooking.nytimes.com/recipes/1024878-cremas,4.0,8.0
0.037037037037037035,0.1111111111111111,0.8518518518518519,5.0,Crispy Braised Pork and Peppers Recipe,https://cooking.nytimes.com/recipes/769009176-crispy-braised-pork-and-peppers,23.0,27.0
0.2434017595307918,0.17888563049853373,0.5777126099706745,5.0,Crispy Chicken With Lime Butter Recipe,https://cooking.nytimes.com/recipes/1026790-crispy-chicken-with-lime-butter,2.3734939759036147,341.0
0.08620689655172414,0.13793103448275862,0.7758620689655172,5.0,"Crispy Coconut, Asparagus and Green Bean Salad Recipe",https://cooking.nytimes.com/recipes/1024083-crispy-coconut-asparagus-and-green-bean-salad,9.0,116.0
0.10526315789473684,0.3157894736842105,0.5789473684210527,5.0,Crispy Fish Salad With Parsley and Ciabatta Croutons Recipe,https://cooking.nytimes.com/recipes/1027275-crispy-fish-salad-with-parsley-and-ciabatta-croutons,5.500000000000001,19.0
0.12962962962962962,0.17592592592592593,0.6944444444444444,4.0,Crispy Green Bean and Potato Sabzi Recipe,https://cooking.nytimes.com/recipes/1024666-crispy-green-bean-and-potato-sabzi,5.357142857142858,108.0
0.08035714285714286,0.49107142857142855,0.42857142857142855,5.0,Crispy Sage Fried Chicken Recipe,https://cooking.nytimes.com/recipes/1026010-crispy-sage-fried-chicken,5.333333333333333,112.0
0.2064343163538874,0.11528150134048257,0.67828418230563,5.0,Crispy Tofu Tacos Recipe,https://cooking.nytimes.com/recipes/1026900-crispy-tofu-tacos,3.2857142857142856,373.0
,0.2,0.8,5.0,Crispy Trout With Creek Sauce Recipe,https://cooking.nytimes.com/recipes/1026311-crispy-trout-with-creek-sauce,,5.0
0.19148936170212766,0.19148936170212766,0.6170212765957447,4.0,Crispy Tuna Cakes Recipe,https://cooking.nytimes.com/recipes/1024664-crispy-tuna-cakes,3.2222222222222223,188.0
0.15294117647058825,0.21764705882352942,0.6294117647058823,5.0,Crunchy Queso Wrap Recipe,https://cooking.nytimes.com/recipes/1027001-crunchy-queso-wrap,4.115384615384615,170.0
0.2631578947368421,0.2631578947368421,0.47368421052631576,4.0,Crushed Green Bean Salad With Cranberry Recipe,https://cooking.nytimes.com/recipes/1026015-crushed-green-bean-salad-with-cranberry,1.8,19.0
0.23076923076923078,0.48717948717948717,0.28205128205128205,4.0,Crusty Dinner Rolls Recipe,https://cooking.nytimes.com/recipes/1026735-crusty-dinner-rolls,1.222222222222222,39.0
0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0,Cuban Buñuelos With Anise Syrup Recipe,https://cooking.nytimes.com/recipes/1022818-cuban-bunuelos-with-anise-syrup,1.0,3.0
0.1791044776119403,0.26865671641791045,0.5522388059701493,4.0,Cucumber Sandwiches Recipe,https://cooking.nytimes.com/recipes/1025443-cucumber-sandwiches,3.083333333333334,67.0
0.047619047619047616,0.21428571428571427,0.7380952380952381,5.0,Cucumber-Cabbage Salad With Sesame Recipe,https://cooking.nytimes.com/recipes/1026666-cucumber-cabbage-salad-with-sesame,15.500000000000002,42.0
0.14634146341463414,0.12195121951219512,0.7317073170731707,5.0,Cucumber-Tomato Salad With Seared Halloumi and Olive Oil Croutons Recipe,https://cooking.nytimes.com/recipes/1020429-cucumber-tomato-salad-with-seared-halloumi-and-olive-oil-croutons,5.0,41.0
0.15,0.35,0.5,4.0,Cumin and Cashew Yogurt Rice Recipe,https://cooking.nytimes.com/recipes/1024605-cumin-and-cashew-yogurt-rice,3.3333333333333335,80.0
0.2916666666666667,0.20833333333333334,0.5,4.0,Curried Goat Recipe,https://cooking.nytimes.com/recipes/1019848-curried-goat,1.7142857142857142,24.0
0.12987012987012986,0.38961038961038963,0.4805194805194805,4.0,Curried Rice Recipe,https://cooking.nytimes.com/recipes/1020231-curried-rice,3.7,77.0
0.2,0.2,0.6,4.0,Curried Squash Soup With Frizzled Leeks Recipe,https://cooking.nytimes.com/recipes/1015544-curried-squash-soup-with-frizzled-leeks,2.9999999999999996,5.0
0.125,0.2708333333333333,0.6041666666666666,5.0,Curry Roasted Half Chicken and Peppers Recipe,https://cooking.nytimes.com/recipes/1025395-curry-roasted-half-chicken-and-peppers,4.833333333333333,48.0
0.17829457364341086,0.32558139534883723,0.49612403100775193,5.0,Dak Bulgogi (Korean BBQ Chicken) Recipe,https://cooking.nytimes.com/recipes/1026892-dak-bulgogi-korean-bbq-chicken,2.782608695652174,129.0
0.18548387096774194,0.18548387096774194,0.6290322580645161,5.0,Dan Dan Noodles Recipe,https://cooking.nytimes.com/recipes/1027503-dan-dan-noodles,3.391304347826087,124.0
,0.5,0.5,4.0,Dashi Recipe,https://cooking.nytimes.com/recipes/1023837-dashi,,8.0
0.4444444444444444,0.1388888888888889,0.4166666666666667,4.0,Date Bars Recipe,https://cooking.nytimes.com/recipes/1023688-date-bars,0.9375000000000001,36.0
0.24390243902439024,0.12195121951219512,0.6341463414634146,5.0,Delicata Squash Tart With Hot Honey and Pistachios Recipe,https://cooking.nytimes.com/recipes/1027598-delicata-squash-tart-with-hot-honey-and-pistachios,2.6,41.0
0.4,0.4,0.2,4.0,Devil's Food White-Out Cake Recipe,https://cooking.nytimes.com/recipes/1015545-devils-food-white-out-cake,0.5,15.0
0.2,0.4,0.4,5.0,Deviled Crab Backs  Recipe,https://cooking.nytimes.com/recipes/1025583-deviled-crab-backs,2.0,5.0
0.13333333333333333,0.13333333333333333,0.7333333333333333,4.0,Diner Burgers Recipe,https://cooking.nytimes.com/recipes/1027100-diner-burgers,5.5,15.0
0.5,0.5,,4.0,Djon-Djon Rice (Black Mushroom Rice) Recipe,https://cooking.nytimes.com/recipes/1024689-djon-djon-rice-black-mushroom-rice,,12.0
0.3125,0.1875,0.5,4.0,Dolester Miles’s Lemon Meringue Tart Recipe,https://cooking.nytimes.com/recipes/1019329-dolester-miless-lemon-meringue-tart,1.6,48.0
0.21693121693121692,0.43386243386243384,0.3492063492063492,4.0,Dry-Brined Salmon Recipe,https://cooking.nytimes.com/recipes/1024187-dry-brined-salmon,1.6097560975609757,189.0
0.13636363636363635,0.5454545454545454,0.3181818181818182,4.0,Dubai Chocolate Cookies Recipe,https://cooking.nytimes.com/recipes/774028411-dujjonku-dubai-chocolate-chewy-cookies,2.3333333333333335,22.0
,0.7368421052631579,0.2631578947368421,5.0,Duchess Potatoes Recipe,https://cooking.nytimes.com/recipes/763057903-duchess-potatoes,,19.0
0.047619047619047616,0.38095238095238093,0.5714285714285714,4.0,Duchess-Style Twice-Baked Potatoes Recipe,https://cooking.nytimes.com/recipes/1023634-duchess-style-twice-baked-potatoes,12.0,21.0
0.12420382165605096,0.050955414012738856,0.8248407643312102,4.0,Easiest Chicken Noodle Soup Recipe,https://cooking.nytimes.com/recipes/1020746-easiest-chicken-noodle-soup,6.641025641025641,628.0
0.1,0.6,0.3,4.0,Eastern North Carolina Fish Stew Recipe,https://cooking.nytimes.com/recipes/1018542-eastern-north-carolina-fish-stew,2.9999999999999996,10.0
0.11737089201877934,0.29577464788732394,0.5868544600938967,5.0,Easy Blueberry Cream Scones Recipe,https://cooking.nytimes.com/recipes/1026045-easy-blueberry-cream-scones,5.0,213.0
0.13333333333333333,0.35555555555555557,0.5111111111111111,5.0,Easy Carrot Cake With Cream Cheese Frosting Recipe,https://cooking.nytimes.com/recipes/1026813-easy-carrot-cake-with-cream-cheese-frosting,3.833333333333333,90.0
0.2857142857142857,0.14285714285714285,0.5714285714285714,4.0,Easy Roast Chicken Recipe,https://cooking.nytimes.com/recipes/1015549-easy-roast-chicken,2.0,7.0
0.25,0.375,0.375,4.0,Easy Soft Pretzels Recipe,https://cooking.nytimes.com/recipes/776372620-easy-soft-pretzels,1.5,8.0
0.10344827586206896,0.2413793103448276,0.6551724137931034,4.0,Easy Thanksgiving Turkey Recipe,https://cooking.nytimes.com/recipes/1024797-easy-thanksgiving-turkey,6.333333333333333,29.0
0.0871559633027523,0.3853211009174312,0.5275229357798165,4.0,Easy Yogurt Recipe,https://cooking.nytimes.com/recipes/1019966-easy-yogurt,6.052631578947367,218.0
0.19047619047619047,0.4,0.4095238095238095,5.0,Egg Cream Recipe,https://cooking.nytimes.com/recipes/1027036-chocolate-egg-cream,2.15,105.0
0.06818181818181818,0.13636363636363635,0.7954545454545454,5.0,Egg and Cheese Quesadilla Recipe,https://cooking.nytimes.com/recipes/774974663-egg-and-cheese-quesadilla,11.666666666666666,44.0
0.18421052631578946,0.2631578947368421,0.5526315789473685,5.0,Egg-in-a-Nest Sandwich Recipe,https://cooking.nytimes.com/recipes/1025394-egg-in-a-nest-sandwich,3.0000000000000004,38.0
0.20714285714285716,0.3107142857142857,0.48214285714285715,5.0,Eggless Pancake Recipe,https://cooking.nytimes.com/recipes/1026644-oatmeal-pancakes,2.3275862068965516,280.0
0.15090090090090091,0.10585585585585586,0.7432432432432432,5.0,Eggnog Snickerdoodles Recipe,https://cooking.nytimes.com/recipes/1021715-eggnog-snickerdoodles,4.925373134328358,444.0
0.171875,0.25,0.578125,4.0,El Cholo’s Sonora-Style Enchiladas Recipe,https://cooking.nytimes.com/recipes/1023767-el-cholos-sonora-style-enchiladas,3.3636363636363638,64.0
0.14516129032258066,0.20967741935483872,0.6451612903225806,4.0,Elena Ruz Sandwich Recipe,https://cooking.nytimes.com/recipes/1022777-elena-ruz-sandwich,4.444444444444444,62.0
,0.5,0.5,5.0,Eru (Cameroonian Stewed Greens) Recipe,https://cooking.nytimes.com/recipes/1027705-eru-cameroonian-stewed-greens,,2.0
0.13636363636363635,0.5454545454545454,0.3181818181818182,4.0,Escovitch Fish Recipe,https://cooking.nytimes.com/recipes/1023141-escovitch-fish,2.3333333333333335,22.0
0.12790697674418605,0.12790697674418605,0.7441860465116279,4.0,Eventide Fish Chowder Recipe,https://cooking.nytimes.com/recipes/1021074-eventide-fish-chowder,5.8181818181818175,86.0
0.19298245614035087,0.2046783625730994,0.6023391812865497,5.0,Everyday Dal Recipe,https://cooking.nytimes.com/recipes/1025220-everyday-dal,3.1212121212121215,171.0
0.041666666666666664,0.4166666666666667,0.5416666666666666,5.0,Everything Bagel Cottage-Cheese Dip Recipe,https://cooking.nytimes.com/recipes/760134628-everything-bagel-cottage-cheese-dip,13.0,24.0
0.1908256880733945,0.12568807339449542,0.6834862385321101,4.0,Extra-Creamy Scrambled Eggs Recipe,https://cooking.nytimes.com/recipes/1021931-extra-creamy-scrambled-eggs,3.581730769230769,1090.0
0.14814814814814814,0.25925925925925924,0.5925925925925926,4.0,Extra-Flaky Pie Crust Recipe,https://cooking.nytimes.com/recipes/1021241-extra-flaky-pie-crust,4.0,27.0
0.1,0.2818181818181818,0.6181818181818182,5.0,Extra-Tender Chocolate Chip Scones Recipe,https://cooking.nytimes.com/recipes/776535584-extra-tender-chocolate-chip-scones,6.181818181818182,110.0
0.19444444444444445,0.25,0.5555555555555556,5.0,Feta-Ranch Wedge Salad Recipe,https://cooking.nytimes.com/recipes/1027066-feta-ranch-wedge-salad,2.857142857142857,36.0
,0.6,0.4,4.0,Fiery Vindaloo Chili Recipe,https://cooking.nytimes.com/recipes/770134131-fiery-vindaloo-chili,,10.0
,1.0,,4.0,Filipino-Style Breakfast Sandwiches Recipe,https://cooking.nytimes.com/recipes/1019756-filipino-style-breakfast-sandwiches,,1.0
0.16666666666666666,0.3333333333333333,0.5,4.0,Fish With Citrus-Chile Sauce Recipe,https://cooking.nytimes.com/recipes/1023372-fish-with-citrus-chile-sauce,3.0,12.0
0.1111111111111111,0.25,0.6388888888888888,5.0,Fish and Lentils With Sauce Rof Recipe,https://cooking.nytimes.com/recipes/778774372-fish-and-lentils-with-sauce-rof,5.75,72.0
