recipeTitle,maybe_not_about_the_recipe,positive_user_describing_changes,positive_user_made_as_written,question,thinks_ingredients_hard_to_find,thinks_recipe_is_flawed_due_to_cooking_time,thinks_recipe_is_flawed_due_to_flavor,thinks_recipe_is_flawed_due_to_technique_or_equipment,thinks_recipe_is_inauthentic,user_responding_to_other_user,url,totalComments,negative,neutral,positive,posNegRatio
Chocolate Layer Cake Recipe,0.04316546762589928,0.29856115107913667,0.1618705035971223,0.2841726618705036,0.014388489208633094,0.01079136690647482,0.07913669064748201,0.07913669064748201,0.0,0.02877697841726619,https://cooking.nytimes.com/recipes/1024760-chocolate-layer-cake,278.0,0.18345323741007194,0.35611510791366907,0.460431654676259,2.5098039215686274
Chocolate Macarons Recipe,0.05405405405405406,0.35135135135135137,0.2702702702702703,0.16216216216216217,0.0,0.0,0.0,0.16216216216216217,0.0,0.0,https://cooking.nytimes.com/recipes/1024561-chocolate-macarons,37.0,0.16216216216216217,0.21621621621621623,0.6216216216216216,3.833333333333333
Chocolate Pudding Cups Recipe,0.05555555555555555,0.25,0.16666666666666666,0.3055555555555556,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.0,0.08333333333333333,https://cooking.nytimes.com/recipes/1026565-chocolate-pudding-cups,36.0,0.1388888888888889,0.4444444444444444,0.4166666666666667,3.0
Chocolate Sesame Dumplings Recipe,0.038461538461538464,0.15384615384615385,0.07692307692307693,0.4230769230769231,0.0,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.0,0.038461538461538464,https://cooking.nytimes.com/recipes/1026436-chocolate-sesame-dumplings,26.0,0.2692307692307692,0.5,0.23076923076923078,0.8571428571428572
Chocolate Soufflés Recipe,0.1,0.125,0.15,0.4,0.0,0.025,0.05,0.075,0.0,0.075,https://cooking.nytimes.com/recipes/1023550-chocolate-souffles,40.0,0.15,0.575,0.275,1.8333333333333335
Chocolate-Peppermint Shortbread Recipe,0.017094017094017096,0.2905982905982906,0.05128205128205128,0.042735042735042736,0.0,0.15384615384615385,0.1282051282051282,0.3162393162393162,0.0,0.0,https://cooking.nytimes.com/recipes/1021710-chocolate-peppermint-shortbread,117.0,0.5982905982905983,0.05982905982905983,0.3418803418803419,0.5714285714285715
Chopped Salad With Everything Bagel Croutons Recipe,0.0,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1025840-chopped-salad-with-everything-bagel-croutons,17.0,0.23529411764705882,0.058823529411764705,0.7058823529411765,3.0000000000000004
Chow Chow Recipe,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,https://cooking.nytimes.com/recipes/1026956-chow-chow,5.0,0.2,0.6,0.2,1.0
Christmas Glazed Ham Recipe,0.04,0.16,0.1,0.28,0.08,0.04,0.14,0.08,0.0,0.08,https://cooking.nytimes.com/recipes/1024768-christmas-glazed-ham,50.0,0.34,0.4,0.26,0.7647058823529411
Chukchuk (Coconut Caramel Clusters) Recipe,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,https://cooking.nytimes.com/recipes/1027571-chukchuk-coconut-caramel-clusters,11.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,1.3333333333333335
Ciabatta Recipe,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,https://cooking.nytimes.com/recipes/1015532-ciabatta,7.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.25
Cilantro-Mint Chutney Recipe,0.125,0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.125,https://cooking.nytimes.com/recipes/1021356-cilantro-mint-chutney,8.0,0.125,0.5,0.375,3.0
Cinnamon Babka Recipe,0.0625,0.25,0.10416666666666667,0.3958333333333333,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.0625,https://cooking.nytimes.com/recipes/1023464-cinnamon-babka,48.0,0.125,0.5208333333333334,0.3541666666666667,2.8333333333333335
Cinnamon Crunch Banana Bread Recipe,0.03134796238244514,0.6112852664576802,0.10658307210031348,0.07523510971786834,0.0,0.034482758620689655,0.10031347962382445,0.034482758620689655,0.0,0.006269592476489028,https://cooking.nytimes.com/recipes/1021073-cinnamon-crunch-banana-bread,319.0,0.16927899686520376,0.11285266457680251,0.7178683385579937,4.2407407407407405
Cinnamon Date Smoothie Recipe,0.03508771929824561,0.631578947368421,0.20175438596491227,0.05263157894736842,0.0,0.0,0.03508771929824561,0.02631578947368421,0.008771929824561403,0.008771929824561403,https://cooking.nytimes.com/recipes/1026485-cinnamon-date-smoothie,114.0,0.07017543859649122,0.09649122807017543,0.8333333333333334,11.875000000000002
Cinnamon Roll Bundt Cake With Cream Cheese Frosting Recipe,0.010416666666666666,0.3125,0.09375,0.17708333333333334,0.010416666666666666,0.16666666666666666,0.041666666666666664,0.125,0.0,0.0625,https://cooking.nytimes.com/recipes/1027594-cinnamon-roll-bundt-cake-with-cream-cheese-frosting,96.0,0.34375,0.25,0.40625,1.1818181818181819
Cinnamon Sugar Crullers  Recipe,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,https://cooking.nytimes.com/recipes/777065654-cinnamon-sugar-crullers,7.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.3333333333333333
Classic Baguettes Recipe,0.03937007874015748,0.28346456692913385,0.1968503937007874,0.23622047244094488,0.0,0.007874015748031496,0.007874015748031496,0.18110236220472442,0.0,0.047244094488188976,https://cooking.nytimes.com/recipes/1024403-classic-baguettes,127.0,0.1968503937007874,0.3228346456692913,0.48031496062992124,2.44
Classic Danish Dough Recipe,0.3333333333333333,0.0,0.0,0.4166666666666667,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,https://cooking.nytimes.com/recipes/782328993-classic-danish-dough,12.0,0.25,0.75,,
Classic Mentaiko Spaghetti Recipe,0.09302325581395349,0.18604651162790697,0.023255813953488372,0.20930232558139536,0.16279069767441862,0.0,0.13953488372093023,0.046511627906976744,0.11627906976744186,0.023255813953488372,https://cooking.nytimes.com/recipes/1024292-classic-mentaiko-spaghetti,43.0,0.46511627906976744,0.32558139534883723,0.20930232558139536,0.45
Classic Thanksgiving Turkey Recipe,0.05851063829787234,0.2074468085106383,0.13297872340425532,0.4787234042553192,0.0,0.05319148936170213,0.015957446808510637,0.03723404255319149,0.0,0.015957446808510637,https://cooking.nytimes.com/recipes/1027513-classic-thanksgiving-turkey,188.0,0.10638297872340426,0.5531914893617021,0.3404255319148936,3.1999999999999997
Coconut Caramel Tart Recipe,0.0410958904109589,0.3150684931506849,0.0136986301369863,0.2191780821917808,0.0,0.0958904109589041,0.0410958904109589,0.2328767123287671,0.0,0.0410958904109589,https://cooking.nytimes.com/recipes/1026226-coconut-caramel-tart,73.0,0.3698630136986301,0.3013698630136986,0.3287671232876712,0.8888888888888888
Coconut Crepes With Pandan Cream Recipe,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,https://cooking.nytimes.com/recipes/777559893-coconut-crepes-with-pandan-cream,9.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,2.0
Coconut Laddoos Recipe,0.05555555555555555,0.3333333333333333,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2777777777777778,0.0,0.0,https://cooking.nytimes.com/recipes/1023544-coconut-laddoos,18.0,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.8571428571428571
Coconut Saag Recipe,0.029490616621983913,0.6005361930294906,0.045576407506702415,0.0777479892761394,0.00804289544235925,0.005361930294906166,0.10991957104557641,0.1126005361930295,0.005361930294906166,0.005361930294906166,https://cooking.nytimes.com/recipes/1024665-coconut-saag,373.0,0.24128686327077747,0.1126005361930295,0.646112600536193,2.6777777777777776
Coffee and Maple Chess Pie Recipe,0.020833333333333332,0.23958333333333334,0.03125,0.16666666666666666,0.020833333333333332,0.052083333333333336,0.3125,0.11458333333333333,0.010416666666666666,0.03125,https://cooking.nytimes.com/recipes/1026224-coffee-and-maple-chess-pie,96.0,0.5104166666666666,0.21875,0.2708333333333333,0.5306122448979592
Cold Peanut Ginger Noodles Recipe,0.03424657534246575,0.4041095890410959,0.05136986301369863,0.2602739726027397,0.023972602739726026,0.003424657534246575,0.10616438356164383,0.05136986301369863,0.0,0.06506849315068493,https://cooking.nytimes.com/recipes/780934238-cold-peanut-ginger-noodles,292.0,0.18493150684931506,0.3595890410958904,0.4554794520547945,2.4629629629629632
Conchas Recipe,0.046511627906976744,0.3953488372093023,0.046511627906976744,0.2558139534883721,0.0,0.046511627906976744,0.0,0.11627906976744186,0.046511627906976744,0.046511627906976744,https://cooking.nytimes.com/recipes/1020226-conchas,43.0,0.20930232558139536,0.3488372093023256,0.4418604651162791,2.111111111111111
Coq au Vin Blanc Meatballs Recipe,0.031578947368421054,0.5473684210526316,0.07368421052631578,0.042105263157894736,0.0,0.010526315789473684,0.15789473684210525,0.09473684210526316,0.021052631578947368,0.021052631578947368,https://cooking.nytimes.com/recipes/1024686-coq-au-vin-blanc-meatballs,95.0,0.28421052631578947,0.09473684210526316,0.6210526315789474,2.1851851851851856
Corn Risotto Recipe,0.01834862385321101,0.7186544342507645,0.0856269113149847,0.0581039755351682,0.0,0.024464831804281346,0.06422018348623854,0.024464831804281346,0.0030581039755351682,0.0030581039755351682,https://cooking.nytimes.com/recipes/1016753-corn-risotto,327.0,0.1162079510703364,0.07951070336391437,0.8042813455657493,6.921052631578948
Cornbread Muffins Recipe,0.02857142857142857,0.37142857142857144,0.05714285714285714,0.08571428571428572,0.0,0.0,0.22857142857142856,0.08571428571428572,0.08571428571428572,0.05714285714285714,https://cooking.nytimes.com/recipes/1022601-cornbread-muffins,35.0,0.4,0.17142857142857143,0.42857142857142855,1.0714285714285714
Corniest Corn Muffins Recipe,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1015539-corniest-corn-muffins,8.0,0.25,,0.75,3.0
Cosmic Blondies Recipe,0.11594202898550725,0.2608695652173913,0.028985507246376812,0.2753623188405797,0.0,0.028985507246376812,0.07246376811594203,0.057971014492753624,0.0,0.15942028985507245,https://cooking.nytimes.com/recipes/779815297-cosmic-blondies,69.0,0.15942028985507245,0.5507246376811594,0.2898550724637681,1.8181818181818183
Cottage Cheese Pancakes Recipe,0.07272727272727272,0.4727272727272727,0.12727272727272726,0.2545454545454545,0.01818181818181818,0.0,0.0,0.05454545454545454,0.0,0.0,https://cooking.nytimes.com/recipes/776458773-cottage-cheese-pancakes,55.0,0.07272727272727272,0.32727272727272727,0.6,8.25
"Cracked Green Olive, Walnut and Pomegranate Relish Recipe",0.058823529411764705,0.6470588235294118,0.058823529411764705,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1018665-cracked-green-olive-walnut-and-pomegranate-relish,17.0,,0.29411764705882354,0.7058823529411765,
Cranberry Cheesecake Tart Recipe,0.03333333333333333,0.3888888888888889,0.08888888888888889,0.2777777777777778,0.0,0.03333333333333333,0.05555555555555555,0.08888888888888889,0.0,0.03333333333333333,https://cooking.nytimes.com/recipes/1024806-cranberry-cheesecake-tart,90.0,0.17777777777777778,0.34444444444444444,0.4777777777777778,2.6875
Cranberry Citrus Meringue Pie Recipe,0.0,0.275,0.0375,0.15,0.0,0.025,0.075,0.4125,0.0,0.025,https://cooking.nytimes.com/recipes/1026223-cranberry-citrus-meringue-pie,80.0,0.5125,0.175,0.3125,0.6097560975609757
Cranberry Ricotta Cheesecake Recipe,0.013888888888888888,0.4583333333333333,0.125,0.2361111111111111,0.0,0.041666666666666664,0.08333333333333333,0.027777777777777776,0.0,0.013888888888888888,https://cooking.nytimes.com/recipes/1026049-cranberry-ricotta-cheesecake,72.0,0.1527777777777778,0.2638888888888889,0.5833333333333334,3.818181818181818
Cranberry Sauce With Orange and Golden Raisins Recipe,0.029411764705882353,0.6617647058823529,0.1323529411764706,0.029411764705882353,0.0,0.0,0.10294117647058823,0.029411764705882353,0.0,0.014705882352941176,https://cooking.nytimes.com/recipes/1024798-cranberry-sauce-with-orange-and-golden-raisins,68.0,0.1323529411764706,0.07352941176470588,0.7941176470588235,6.0
Cranberry-Cookie Butter Cheesecake Recipe (with Video),0.07539682539682539,0.30952380952380953,0.1984126984126984,0.19444444444444445,0.015873015873015872,0.01984126984126984,0.07936507936507936,0.08333333333333333,0.0,0.023809523809523808,https://cooking.nytimes.com/recipes/762791174-cranberry-cookie-butter-cheesecake,252.0,0.1984126984126984,0.29365079365079366,0.5079365079365079,2.56
Creamy Cottage Cheese Basil Pasta Recipe,0.0430622009569378,0.42105263157894735,0.09569377990430622,0.22488038277511962,0.0,0.0,0.0861244019138756,0.0430622009569378,0.009569377990430622,0.07655502392344497,https://cooking.nytimes.com/recipes/774974792-creamy-cottage-cheese-basil-pasta,209.0,0.13875598086124402,0.3444976076555024,0.5167464114832536,3.724137931034483
Creamy Grits With Mushrooms and Chard Recipe,0.0,0.5,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.1111111111111111,0.2222222222222222,0.0,0.0,https://cooking.nytimes.com/recipes/1022602-creamy-grits-with-mushrooms-and-chard,36.0,0.3888888888888889,0.05555555555555555,0.5555555555555556,1.4285714285714286
Creamy Ramp Pesto Pasta Recipe,0.0851063829787234,0.48936170212765956,0.1702127659574468,0.06382978723404255,0.1276595744680851,0.02127659574468085,0.02127659574468085,0.0,0.0,0.02127659574468085,https://cooking.nytimes.com/recipes/1019295-creamy-ramp-pesto-pasta,47.0,0.1702127659574468,0.1702127659574468,0.6595744680851063,3.875
"Creamy, Spicy Tomato Beans and Greens  Recipe",0.029469548133595286,0.6522593320235757,0.1738703339882122,0.03241650294695481,0.0,0.003929273084479371,0.07170923379174853,0.02455795677799607,0.0019646365422396855,0.009823182711198428,https://cooking.nytimes.com/recipes/1025325-creamy-spicy-tomato-beans-and-greens,1018.0,0.10216110019646366,0.07170923379174853,0.8261296660117878,8.086538461538462
Cremas Recipe,0.125,0.375,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.0,https://cooking.nytimes.com/recipes/1024878-cremas,8.0,0.125,0.375,0.5,4.0
Crispy Braised Pork and Peppers Recipe,0.0,0.6666666666666666,0.18518518518518517,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,https://cooking.nytimes.com/recipes/769009176-crispy-braised-pork-and-peppers,27.0,0.037037037037037035,0.1111111111111111,0.8518518518518519,23.0
Crispy Chicken With Lime Butter Recipe,0.02932551319648094,0.4046920821114369,0.17302052785923755,0.13196480938416422,0.002932551319648094,0.08797653958944282,0.026392961876832845,0.12609970674486803,0.0,0.017595307917888565,https://cooking.nytimes.com/recipes/1026790-crispy-chicken-with-lime-butter,341.0,0.2434017595307918,0.17888563049853373,0.5777126099706745,2.3734939759036147
"Crispy Coconut, Asparagus and Green Bean Salad Recipe",0.02586206896551724,0.5948275862068966,0.1810344827586207,0.08620689655172414,0.008620689655172414,0.04310344827586207,0.02586206896551724,0.008620689655172414,0.0,0.02586206896551724,https://cooking.nytimes.com/recipes/1024083-crispy-coconut-asparagus-and-green-bean-salad,116.0,0.08620689655172414,0.13793103448275862,0.7758620689655172,9.0
Crispy Fish Salad With Parsley and Ciabatta Croutons Recipe,0.05263157894736842,0.5263157894736842,0.05263157894736842,0.2631578947368421,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,https://cooking.nytimes.com/recipes/1027275-crispy-fish-salad-with-parsley-and-ciabatta-croutons,19.0,0.10526315789473684,0.3157894736842105,0.5789473684210527,5.500000000000001
Crispy Green Bean and Potato Sabzi Recipe,0.009259259259259259,0.5740740740740741,0.12037037037037036,0.14814814814814814,0.0,0.018518518518518517,0.018518518518518517,0.09259259259259259,0.0,0.018518518518518517,https://cooking.nytimes.com/recipes/1024666-crispy-green-bean-and-potato-sabzi,108.0,0.12962962962962962,0.17592592592592593,0.6944444444444444,5.357142857142858
Crispy Sage Fried Chicken Recipe,0.11607142857142858,0.2857142857142857,0.14285714285714285,0.3125,0.017857142857142856,0.008928571428571428,0.017857142857142856,0.03571428571428571,0.0,0.0625,https://cooking.nytimes.com/recipes/1026010-crispy-sage-fried-chicken,112.0,0.08035714285714286,0.49107142857142855,0.42857142857142855,5.333333333333333
Crispy Tofu Tacos Recipe,0.0160857908847185,0.5442359249329759,0.13404825737265416,0.09651474530831099,0.0,0.06166219839142091,0.04289544235924933,0.10187667560321716,0.0,0.002680965147453083,https://cooking.nytimes.com/recipes/1026900-crispy-tofu-tacos,373.0,0.2064343163538874,0.11528150134048257,0.67828418230563,3.2857142857142856
Crispy Trout With Creek Sauce Recipe,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1026311-crispy-trout-with-creek-sauce,5.0,,0.2,0.8,
Crispy Tuna Cakes Recipe,0.005319148936170213,0.5425531914893617,0.07446808510638298,0.1702127659574468,0.02127659574468085,0.010638297872340425,0.0851063829787234,0.07446808510638298,0.0,0.015957446808510637,https://cooking.nytimes.com/recipes/1024664-crispy-tuna-cakes,188.0,0.19148936170212766,0.19148936170212766,0.6170212765957447,3.2222222222222223
Crunchy Queso Wrap Recipe,0.03529411764705882,0.5294117647058824,0.1,0.14705882352941177,0.011764705882352941,0.0,0.011764705882352941,0.11764705882352941,0.011764705882352941,0.03529411764705882,https://cooking.nytimes.com/recipes/1027001-crunchy-queso-wrap,170.0,0.15294117647058825,0.21764705882352942,0.6294117647058823,4.115384615384615
Crushed Green Bean Salad With Cranberry Recipe,0.0,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,https://cooking.nytimes.com/recipes/1026015-crushed-green-bean-salad-with-cranberry,19.0,0.2631578947368421,0.2631578947368421,0.47368421052631576,1.8
Crusty Dinner Rolls Recipe,0.02564102564102564,0.23076923076923078,0.05128205128205128,0.4358974358974359,0.0,0.0,0.05128205128205128,0.1794871794871795,0.0,0.02564102564102564,https://cooking.nytimes.com/recipes/1026735-crusty-dinner-rolls,39.0,0.23076923076923078,0.48717948717948717,0.28205128205128205,1.222222222222222
Cuban Buñuelos With Anise Syrup Recipe,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,https://cooking.nytimes.com/recipes/1022818-cuban-bunuelos-with-anise-syrup,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
Cucumber Sandwiches Recipe,0.16417910447761194,0.5223880597014925,0.029850746268656716,0.05970149253731343,0.0,0.029850746268656716,0.05970149253731343,0.07462686567164178,0.014925373134328358,0.04477611940298507,https://cooking.nytimes.com/recipes/1025443-cucumber-sandwiches,67.0,0.1791044776119403,0.26865671641791045,0.5522388059701493,3.083333333333334
Cucumber-Cabbage Salad With Sesame Recipe,0.023809523809523808,0.5952380952380952,0.14285714285714285,0.11904761904761904,0.0,0.0,0.047619047619047616,0.0,0.0,0.07142857142857142,https://cooking.nytimes.com/recipes/1026666-cucumber-cabbage-salad-with-sesame,42.0,0.047619047619047616,0.21428571428571427,0.7380952380952381,15.500000000000002
Cucumber-Tomato Salad With Seared Halloumi and Olive Oil Croutons Recipe,0.0975609756097561,0.6829268292682927,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.0,0.024390243902439025,0.0975609756097561,0.0,0.0,https://cooking.nytimes.com/recipes/1020429-cucumber-tomato-salad-with-seared-halloumi-and-olive-oil-croutons,41.0,0.14634146341463414,0.12195121951219512,0.7317073170731707,5.0
Cumin and Cashew Yogurt Rice Recipe,0.0375,0.4125,0.0875,0.2875,0.0125,0.025,0.0625,0.0375,0.0125,0.025,https://cooking.nytimes.com/recipes/1024605-cumin-and-cashew-yogurt-rice,80.0,0.15,0.35,0.5,3.3333333333333335
Curried Goat Recipe,0.041666666666666664,0.5,0.0,0.125,0.08333333333333333,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,https://cooking.nytimes.com/recipes/1019848-curried-goat,24.0,0.2916666666666667,0.20833333333333334,0.5,1.7142857142857142
Curried Rice Recipe,0.06493506493506493,0.45454545454545453,0.025974025974025976,0.2597402597402597,0.012987012987012988,0.0,0.07792207792207792,0.025974025974025976,0.012987012987012988,0.06493506493506493,https://cooking.nytimes.com/recipes/1020231-curried-rice,77.0,0.12987012987012986,0.38961038961038963,0.4805194805194805,3.7
Curried Squash Soup With Frizzled Leeks Recipe,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1015544-curried-squash-soup-with-frizzled-leeks,5.0,0.2,0.2,0.6,2.9999999999999996
Curry Roasted Half Chicken and Peppers Recipe,0.041666666666666664,0.5,0.10416666666666667,0.20833333333333334,0.0,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.0,0.020833333333333332,https://cooking.nytimes.com/recipes/1025395-curry-roasted-half-chicken-and-peppers,48.0,0.125,0.2708333333333333,0.6041666666666666,4.833333333333333
Dak Bulgogi (Korean BBQ Chicken) Recipe,0.05426356589147287,0.40310077519379844,0.09302325581395349,0.2558139534883721,0.0,0.007751937984496124,0.10077519379844961,0.06201550387596899,0.007751937984496124,0.015503875968992248,https://cooking.nytimes.com/recipes/1026892-dak-bulgogi-korean-bbq-chicken,129.0,0.17829457364341086,0.32558139534883723,0.49612403100775193,2.782608695652174
Dan Dan Noodles Recipe,0.03225806451612903,0.5483870967741935,0.08064516129032258,0.10483870967741936,0.08064516129032258,0.008064516129032258,0.056451612903225805,0.024193548387096774,0.016129032258064516,0.04838709677419355,https://cooking.nytimes.com/recipes/1027503-dan-dan-noodles,124.0,0.18548387096774194,0.18548387096774194,0.6290322580645161,3.391304347826087
Dashi Recipe,0.25,0.375,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,https://cooking.nytimes.com/recipes/1023837-dashi,8.0,,0.5,0.5,
Date Bars Recipe,0.05555555555555555,0.3888888888888889,0.027777777777777776,0.08333333333333333,0.0,0.027777777777777776,0.05555555555555555,0.3611111111111111,0.0,0.0,https://cooking.nytimes.com/recipes/1023688-date-bars,36.0,0.4444444444444444,0.1388888888888889,0.4166666666666667,0.9375000000000001
Delicata Squash Tart With Hot Honey and Pistachios Recipe,0.0,0.5853658536585366,0.04878048780487805,0.0975609756097561,0.0,0.04878048780487805,0.17073170731707318,0.024390243902439025,0.0,0.024390243902439025,https://cooking.nytimes.com/recipes/1027598-delicata-squash-tart-with-hot-honey-and-pistachios,41.0,0.24390243902439024,0.12195121951219512,0.6341463414634146,2.6
Devil's Food White-Out Cake Recipe,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.0,0.06666666666666667,0.2,0.13333333333333333,0.0,0.0,https://cooking.nytimes.com/recipes/1015545-devils-food-white-out-cake,15.0,0.4,0.4,0.2,0.5
Deviled Crab Backs  Recipe,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1025583-deviled-crab-backs,5.0,0.2,0.4,0.4,2.0
Diner Burgers Recipe,0.13333333333333333,0.7333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,https://cooking.nytimes.com/recipes/1027100-diner-burgers,15.0,0.13333333333333333,0.13333333333333333,0.7333333333333333,5.5
Djon-Djon Rice (Black Mushroom Rice) Recipe,0.08333333333333333,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,https://cooking.nytimes.com/recipes/1024689-djon-djon-rice-black-mushroom-rice,12.0,0.5,0.5,,
Dolester Miles’s Lemon Meringue Tart Recipe,0.0625,0.4166666666666667,0.08333333333333333,0.10416666666666667,0.0,0.041666666666666664,0.10416666666666667,0.16666666666666666,0.0,0.020833333333333332,https://cooking.nytimes.com/recipes/1019329-dolester-miless-lemon-meringue-tart,48.0,0.3125,0.1875,0.5,1.6
Dry-Brined Salmon Recipe,0.042328042328042326,0.2751322751322751,0.07407407407407407,0.3544973544973545,0.0,0.026455026455026454,0.13756613756613756,0.05291005291005291,0.0,0.037037037037037035,https://cooking.nytimes.com/recipes/1024187-dry-brined-salmon,189.0,0.21693121693121692,0.43386243386243384,0.3492063492063492,1.6097560975609757
Dubai Chocolate Cookies Recipe,0.0,0.2727272727272727,0.045454545454545456,0.5,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,https://cooking.nytimes.com/recipes/774028411-dujjonku-dubai-chocolate-chewy-cookies,22.0,0.13636363636363635,0.5454545454545454,0.3181818181818182,2.3333333333333335
Duchess Potatoes Recipe,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/763057903-duchess-potatoes,19.0,,0.7368421052631579,0.2631578947368421,
Duchess-Style Twice-Baked Potatoes Recipe,0.047619047619047616,0.47619047619047616,0.09523809523809523,0.2857142857142857,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,https://cooking.nytimes.com/recipes/1023634-duchess-style-twice-baked-potatoes,21.0,0.047619047619047616,0.38095238095238093,0.5714285714285714,12.0
Easiest Chicken Noodle Soup Recipe,0.011146496815286623,0.7165605095541401,0.10828025477707007,0.028662420382165606,0.004777070063694267,0.011146496815286623,0.0589171974522293,0.04617834394904458,0.0031847133757961785,0.011146496815286623,https://cooking.nytimes.com/recipes/1020746-easiest-chicken-noodle-soup,628.0,0.12420382165605096,0.050955414012738856,0.8248407643312102,6.641025641025641
Eastern North Carolina Fish Stew Recipe,0.3,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1018542-eastern-north-carolina-fish-stew,10.0,0.1,0.6,0.3,2.9999999999999996
Easy Blueberry Cream Scones Recipe,0.028169014084507043,0.4507042253521127,0.13615023474178403,0.2535211267605634,0.004694835680751174,0.018779342723004695,0.03755868544600939,0.046948356807511735,0.009389671361502348,0.014084507042253521,https://cooking.nytimes.com/recipes/1026045-easy-blueberry-cream-scones,213.0,0.11737089201877934,0.29577464788732394,0.5868544600938967,5.0
Easy Carrot Cake With Cream Cheese Frosting Recipe,0.03333333333333333,0.43333333333333335,0.07777777777777778,0.2777777777777778,0.0,0.011111111111111112,0.06666666666666667,0.05555555555555555,0.0,0.044444444444444446,https://cooking.nytimes.com/recipes/1026813-easy-carrot-cake-with-cream-cheese-frosting,90.0,0.13333333333333333,0.35555555555555557,0.5111111111111111,3.833333333333333
Easy Roast Chicken Recipe,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,https://cooking.nytimes.com/recipes/1015549-easy-roast-chicken,7.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,2.0
Easy Soft Pretzels Recipe,0.25,0.375,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,https://cooking.nytimes.com/recipes/776372620-easy-soft-pretzels,8.0,0.25,0.375,0.375,1.5
Easy Thanksgiving Turkey Recipe,0.034482758620689655,0.5172413793103449,0.13793103448275862,0.20689655172413793,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,https://cooking.nytimes.com/recipes/1024797-easy-thanksgiving-turkey,29.0,0.10344827586206896,0.2413793103448276,0.6551724137931034,6.333333333333333
